Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
166746,-1.816217,-9.538132,2.581948, 
166751,-1.828182,-9.538132,2.620234, 
166756,-1.825789,-9.495059,2.586734, 
166761,-1.792288,-9.528560,2.553233, 
166765,-1.813824,-9.523774,2.589127, 
166769,-1.801860,-9.523774,2.567590, 
166774,-1.804253,-9.545310,2.596305, 
166779,-1.832968,-9.526167,2.543661, 
166784,-1.832968,-9.521381,2.589127, 
166789,-1.840146,-9.497452,2.593912, 
166794,-1.830575,-9.554882,2.577162, 
166799,-1.804253,-9.552489,2.565197, 
166804,-1.821003,-9.514202,2.584341, 
166809,-1.823396,-9.535739,2.589127, 
166814,-1.754002,-9.523774,2.581948, 
166819,-1.809039,-9.516596,2.531697, 
166824,-1.818610,-9.483095,2.579555, 
166829,-1.801860,-9.554882,2.572376, 
166834,-1.777931,-9.547704,2.569983, 
166839,-1.835361,-9.504631,2.569983, 
166844,-1.792288,-9.511809,2.517339, 
166849,-1.770752,-9.545310,2.620234, 
166853,-1.789895,-9.540524,2.574769, 
166857,-1.804253,-9.514202,2.627413, 
166862,-1.799467,-9.540524,2.589127, 
166867,-1.806646,-9.521381,2.567590, 
166872,-1.828182,-9.533346,2.577162, 
166877,-1.809039,-9.528560,2.591519, 
166882,-1.797074,-9.480701,2.622627, 
166887,-1.821003,-9.507024,2.584341, 
166892,-1.844932,-9.521381,2.629806, 
166897,-1.811431,-9.490273,2.608270, 
166901,-1.821003,-9.466345,2.534090, 
166906,-1.864075,-9.511809,2.546054, 
166911,-1.818610,-9.557275,2.526911, 
166916,-1.840146,-9.514202,2.541268, 
166921,-1.871254,-9.540524,2.577162, 
166926,-1.816217,-9.526167,2.517339, 
166931,-1.813824,-9.509417,2.577162, 
166936,-1.809039,-9.480701,2.591519, 
166941,-1.832968,-9.559668,2.572376, 
166945,-1.840146,-9.526167,2.670485, 
166949,-1.785109,-9.530953,2.569983, 
166954,-1.854504,-9.526167,2.541268, 
166959,-1.852111,-9.502238,2.579555, 
166964,-1.811431,-9.507024,2.553233, 
166969,-1.809039,-9.483095,2.558019, 
166974,-1.854504,-9.518989,2.471874, 
166979,-1.797074,-9.487881,2.500589, 
166984,-1.885612,-9.550097,2.529304, 
166989,-1.835361,-9.554882,2.565197, 
166994,-1.840146,-9.562060,2.577162, 
166999,-1.897576,-9.526167,2.581948, 
167004,-1.883219,-9.542917,2.596305, 
167009,-1.856897,-9.540524,2.562804, 
167014,-1.861683,-9.535739,2.581948, 
167019,-1.835361,-9.550097,2.536483, 
167024,-1.775538,-9.511809,2.581948, 
167029,-1.792288,-9.523774,2.613056, 
167033,-1.821003,-9.480701,2.639378, 
167037,-1.828182,-9.511809,2.572376, 
167042,-1.809039,-9.533346,2.579555, 
167047,-1.821003,-9.487881,2.605877, 
167052,-1.892790,-9.454380,2.608270, 
167057,-1.904755,-9.475916,2.636985, 
167062,-1.876040,-9.475916,2.574769, 
167067,-1.890397,-9.451987,2.589127, 
167072,-1.964578,-9.473523,2.593912, 
167077,-1.935863,-9.425665,2.601091, 
167081,-1.962185,-9.475916,2.579555, 
167086,-1.974149,-9.485488,2.574769, 
167091,-1.952613,-9.459166,2.572376, 
167096,-1.923898,-9.459166,2.536483, 
167101,-1.907148,-9.420879,2.586734, 
167106,-1.888005,-9.461558,2.534090, 
167111,-1.873647,-9.492666,2.567590, 
167116,-1.854504,-9.528560,2.596305, 
167121,-1.811431,-9.526167,2.591519, 
167125,-1.816217,-9.490273,2.567590, 
167129,-1.792288,-9.507024,2.546054, 
167134,-1.765966,-9.574025,2.593912, 
167139,-1.823396,-9.521381,2.589127, 
167144,-1.856897,-9.564454,2.483839, 
167149,-1.792288,-9.588383,2.519732, 
167154,-1.780324,-9.545310,2.483839, 
167159,-1.780324,-9.564454,2.538876, 
167164,-1.794681,-9.523774,2.481446, 
167169,-1.782717,-9.523774,2.495803, 
167174,-1.813824,-9.516596,2.500589, 
167179,-1.818610,-9.523774,2.491017, 
167184,-1.806646,-9.511809,2.543661, 
167189,-1.804253,-9.528560,2.555626, 
167194,-1.823396,-9.507024,2.593912, 
167199,-1.794681,-9.502238,2.608270, 
167204,-1.780324,-9.514202,2.569983, 
167209,-1.821003,-9.502238,2.601091, 
167213,-1.799467,-9.542917,2.531697, 
167217,-1.792288,-9.533346,2.526911, 
167221,-1.785109,-9.473523,2.546054, 
167226,-1.775538,-9.542917,2.560412, 
167231,-1.811431,-9.521381,2.569983, 
167236,-1.852111,-9.538132,2.569983, 
167241,-1.830575,-9.547704,2.579555, 
167246,-1.780324,-9.538132,2.543661, 
167251,-1.823396,-9.514202,2.560412, 
167256,-1.809039,-9.554882,2.526911, 
167260,-1.801860,-9.518989,2.514946, 
167265,-1.816217,-9.514202,2.555626, 
167270,-1.785109,-9.528560,2.589127, 
167275,-1.809039,-9.475916,2.648949, 
167280,-1.840146,-9.528560,2.581948, 
167285,-1.852111,-9.480701,2.620234, 
167290,-1.844932,-9.468738,2.641771, 
167295,-1.888005,-9.483095,2.572376, 
167300,-1.856897,-9.499846,2.601091, 
167304,-1.847325,-9.468738,2.601091, 
167308,-1.873647,-9.504631,2.627413, 
167313,-1.885612,-9.495059,2.579555, 
167318,-1.873647,-9.528560,2.534090, 
167323,-1.868861,-9.459166,2.577162, 
167328,-1.931077,-9.523774,2.605877, 
167333,-1.940648,-9.528560,2.574769, 
167338,-1.878433,-9.492666,2.548447, 
167343,-1.844932,-9.463951,2.546054, 
167348,-1.844932,-9.485488,2.574769, 
167352,-1.840146,-9.511809,2.538876, 
167357,-1.859290,-9.497452,2.601091, 
167362,-1.823396,-9.518989,2.603484, 
167367,-1.818610,-9.518989,2.610663, 
167372,-1.871254,-9.475916,2.620234, 
167377,-1.880826,-9.475916,2.610663, 
167382,-1.832968,-9.497452,2.641771, 
167387,-1.818610,-9.526167,2.598698, 
167392,-1.770752,-9.533346,2.543661, 
167396,-1.801860,-9.521381,2.603484, 
167401,-1.888005,-9.552489,2.553233, 
167406,-1.821003,-9.511809,2.603484, 
167411,-1.868861,-9.547704,2.562804, 
167416,-1.830575,-9.554882,2.550840, 
167421,-1.864075,-9.507024,2.541268, 
167426,-1.818610,-9.514202,2.581948, 
167431,-1.854504,-9.566847,2.613056, 
167436,-1.821003,-9.480701,2.586734, 
167440,-1.854504,-9.485488,2.526911, 
167444,-1.864075,-9.509417,2.562804, 
167449,-1.832968,-9.516596,2.577162, 
167454,-1.840146,-9.497452,2.560412, 
167459,-1.907148,-9.533346,2.569983, 
167464,-1.899969,-9.538132,2.577162, 
167469,-1.880826,-9.475916,2.577162, 
167474,-1.797074,-9.487881,2.550840, 
167479,-1.856897,-9.507024,2.593912, 
167483,-1.888005,-9.507024,2.560412, 
167487,-1.888005,-9.492666,2.522125, 
167492,-1.907148,-9.468738,2.550840, 
167497,-1.892790,-9.463951,2.596305, 
167502,-1.904755,-9.487881,2.522125, 
167507,-1.854504,-9.511809,2.579555, 
167512,-1.890397,-9.533346,2.500589, 
167517,-1.861683,-9.442415,2.526911, 
167522,-1.909541,-9.466345,2.512553, 
167527,-1.844932,-9.461558,2.505375, 
167532,-1.866468,-9.461558,2.569983, 
167537,-1.873647,-9.466345,2.519732, 
167542,-1.844932,-9.492666,2.514946, 
167547,-1.876040,-9.483095,2.495803, 
167552,-1.902362,-9.502238,2.541268, 
167557,-1.861683,-9.483095,2.491017, 
167562,-1.832968,-9.507024,2.538876, 
167567,-1.880826,-9.507024,2.541268, 
167572,-1.866468,-9.492666,2.553233, 
167576,-1.878433,-9.451987,2.589127, 
167581,-1.842539,-9.461558,2.562804, 
167586,-1.909541,-9.533346,2.558019, 
167591,-1.871254,-9.485488,2.560412, 
167596,-1.864075,-9.490273,2.560412, 
167601,-1.849718,-9.499846,2.483839, 
167606,-1.823396,-9.552489,2.548447, 
167611,-1.830575,-9.511809,2.524518, 
167616,-1.856897,-9.487881,2.505375, 
167620,-1.852111,-9.509417,2.562804, 
167625,-1.830575,-9.485488,2.546054, 
167630,-1.847325,-9.576418,2.565197, 
167635,-1.792288,-9.521381,2.514946, 
167640,-1.792288,-9.487881,2.541268, 
167645,-1.830575,-9.492666,2.558019, 
167650,-1.847325,-9.518989,2.567590, 
167655,-1.864075,-9.514202,2.572376, 
167660,-1.895183,-9.504631,2.558019, 
167664,-1.885612,-9.516596,2.586734, 
167668,-1.864075,-9.495059,2.565197, 
167673,-1.854504,-9.533346,2.510161, 
167678,-1.832968,-9.483095,2.558019, 
167683,-1.854504,-9.507024,2.584341, 
167688,-1.854504,-9.566847,2.555626, 
167693,-1.842539,-9.526167,2.505375, 
167698,-1.847325,-9.499846,2.524518, 
167703,-1.876040,-9.540524,2.548447, 
167708,-1.866468,-9.475916,2.546054, 
167713,-1.828182,-9.511809,2.510161, 
167718,-1.933470,-9.480701,2.565197, 
167723,-1.837753,-9.509417,2.562804, 
167728,-1.878433,-9.504631,2.613056, 
167733,-1.866468,-9.511809,2.598698, 
167738,-1.907148,-9.478309,2.562804, 
167743,-1.909541,-9.475916,2.596305, 
167748,-1.933470,-9.473523,2.550840, 
167753,-1.883219,-9.461558,2.562804, 
167757,-1.880826,-9.437630,2.562804, 
167762,-1.880826,-9.483095,2.567590, 
167767,-1.911934,-9.463951,2.596305, 
167772,-1.902362,-9.466345,2.610663, 
167777,-1.964578,-9.463951,2.562804, 
167782,-1.909541,-9.447201,2.569983, 
167787,-1.947827,-9.478309,2.569983, 
167792,-1.895183,-9.516596,2.577162, 
167797,-1.933470,-9.471130,2.562804, 
167801,-1.909541,-9.499846,2.577162, 
167806,-1.902362,-9.475916,2.589127, 
167811,-1.909541,-9.509417,2.617841, 
167816,-1.921505,-9.530953,2.605877, 
167821,-1.909541,-9.478309,2.608270, 
167826,-1.885612,-9.545310,2.639378, 
167831,-1.856897,-9.497452,2.632199, 
167836,-1.873647,-9.538132,2.646556, 
167841,-1.818610,-9.485488,2.591519, 
167846,-1.847325,-9.511809,2.481446, 
167851,-1.897576,-9.492666,2.550840, 
167856,-1.847325,-9.552489,2.601091, 
167861,-1.880826,-9.547704,2.536483, 
167866,-1.890397,-9.530953,2.522125, 
167871,-1.876040,-9.535739,2.546054, 
167876,-1.921505,-9.574025,2.536483, 
167881,-1.861683,-9.540524,2.538876, 
167886,-1.935863,-9.526167,2.550840, 
167890,-1.899969,-9.478309,2.553233, 
167894,-1.888005,-9.514202,2.541268, 
167899,-1.921505,-9.471130,2.565197, 
167904,-1.923898,-9.485488,2.627413, 
167909,-1.866468,-9.475916,2.608270, 
167914,-1.933470,-9.459166,2.653735, 
167919,-1.907148,-9.466345,2.558019, 
167924,-1.983721,-9.499846,2.579555, 
167929,-1.947827,-9.518989,2.567590, 
167934,-1.945434,-9.444808,2.613056, 
167938,-1.974149,-9.442415,2.560412, 
167943,-1.974149,-9.480701,2.598698, 
167948,-2.005257,-9.473523,2.567590, 
167953,-1.981328,-9.516596,2.531697, 
167958,-2.010043,-9.497452,2.505375, 
167963,-1.931077,-9.507024,2.512553, 
167968,-1.971756,-9.468738,2.486232, 
167973,-1.899969,-9.497452,2.514946, 
167978,-1.916719,-9.497452,2.514946, 
167982,-1.931077,-9.442415,2.507768, 
167987,-1.888005,-9.540524,2.550840, 
167992,-1.883219,-9.507024,2.512553, 
167997,-1.892790,-9.499846,2.538876, 
168002,-1.933470,-9.502238,2.531697, 
168007,-1.876040,-9.485488,2.541268, 
168012,-1.830575,-9.507024,2.526911, 
168017,-1.902362,-9.480701,2.512553, 
168022,-1.885612,-9.485488,2.543661, 
168026,-1.880826,-9.466345,2.495803, 
168030,-1.921505,-9.504631,2.526911, 
168035,-1.909541,-9.483095,2.488624, 
168040,-1.890397,-9.487881,2.493410, 
168045,-1.978935,-9.461558,2.558019, 
168050,-1.957399,-9.466345,2.514946, 
168055,-1.919112,-9.447201,2.491017, 
168060,-1.940648,-9.461558,2.534090, 
168065,-1.919112,-9.475916,2.558019, 
168070,-1.931077,-9.461558,2.495803, 
168074,-1.880826,-9.502238,2.546054, 
168079,-1.847325,-9.495059,2.469481, 
168084,-1.899969,-9.504631,2.531697, 
168089,-1.852111,-9.514202,2.524518, 
168094,-1.907148,-9.435237,2.524518, 
168099,-1.876040,-9.475916,2.488624, 
168104,-1.866468,-9.473523,2.488624, 
168109,-1.801860,-9.504631,2.474267, 
168114,-1.909541,-9.492666,2.462302, 
168118,-1.923898,-9.499846,2.507768, 
168123,-1.947827,-9.530953,2.459909, 
168128,-1.966970,-9.490273,2.469481, 
168133,-1.899969,-9.483095,2.491017, 
168138,-1.923898,-9.514202,2.491017, 
168143,-1.888005,-9.451987,2.462302, 
168148,-1.892790,-9.423272,2.531697, 
168153,-1.943041,-9.425665,2.538876, 
168158,-1.914326,-9.490273,2.507768, 
168162,-1.923898,-9.444808,2.498196, 
168166,-1.962185,-9.459166,2.546054, 
168171,-1.928684,-9.432844,2.546054, 
168176,-1.911934,-9.451987,2.531697, 
168181,-1.962185,-9.432844,2.543661, 
168186,-1.955006,-9.437630,2.495803, 
168191,-1.971756,-9.487881,2.577162, 
168196,-1.907148,-9.454380,2.581948, 
168201,-1.938256,-9.483095,2.577162, 
168205,-1.955006,-9.492666,2.584341, 
168209,-1.854504,-9.518989,2.546054, 
168214,-1.885612,-9.495059,2.567590, 
168219,-1.923898,-9.487881,2.617841, 
168224,-1.883219,-9.514202,2.586734, 
168229,-1.861683,-9.504631,2.636985, 
168234,-1.859290,-9.499846,2.610663, 
168239,-1.880826,-9.497452,2.672878, 
168244,-1.823396,-9.475916,2.725522, 
168249,-1.876040,-9.502238,2.742273, 
168254,-1.854504,-9.504631,2.708772, 
168259,-1.847325,-9.466345,2.641771, 
168264,-1.844932,-9.449594,2.670485, 
168269,-1.876040,-9.490273,2.658521, 
168274,-1.823396,-9.495059,2.699200, 
168279,-1.861683,-9.468738,2.735094, 
168284,-1.890397,-9.511809,2.656128, 
168289,-1.885612,-9.495059,2.696807, 
168294,-1.864075,-9.447201,2.656128, 
168298,-1.916719,-9.449594,2.713558, 
168303,-1.852111,-9.425665,2.715951, 
168308,-1.895183,-9.442415,2.668092, 
168313,-1.911934,-9.485488,2.711165, 
168318,-1.866468,-9.478309,2.687236, 
168323,-1.868861,-9.483095,2.684843, 
168328,-1.844932,-9.492666,2.651342, 
168333,-1.830575,-9.475916,2.675271, 
168338,-1.811431,-9.471130,2.687236, 
168342,-1.801860,-9.471130,2.711165, 
168347,-1.806646,-9.471130,2.708772, 
168352,-1.821003,-9.440022,2.692022, 
168357,-1.866468,-9.440022,2.689629, 
168362,-1.811431,-9.463951,2.680057, 
168367,-1.797074,-9.487881,2.692022, 
168372,-1.816217,-9.444808,2.672878, 
168377,-1.835361,-9.473523,2.684843, 
168382,-1.773145,-9.523774,2.660914, 
168387,-1.849718,-9.461558,2.644163, 
168392,-1.801860,-9.502238,2.641771, 
168397,-1.797074,-9.504631,2.660914, 
168402,-1.787502,-9.547704,2.689629, 
168407,-1.773145,-9.530953,2.634592, 
168412,-1.787502,-9.526167,2.596305, 
168416,-1.811431,-9.535739,2.589127, 
168421,-1.852111,-9.559668,2.615448, 
168426,-1.761180,-9.571632,2.517339, 
168430,-1.758787,-9.564454,2.584341, 
168434,-1.765966,-9.571632,2.581948, 
168439,-1.768359,-9.566847,2.632199, 
168444,-1.765966,-9.597955,2.572376, 
168449,-1.765966,-9.585990,2.586734, 
168454,-1.730072,-9.566847,2.581948, 
168459,-1.768359,-9.585990,2.586734, 
168464,-1.809039,-9.533346,2.591519, 
168469,-1.770752,-9.547704,2.648949, 
168474,-1.813824,-9.559668,2.584341, 
168478,-1.842539,-9.554882,2.620234, 
168483,-1.818610,-9.566847,2.634592, 
168488,-1.794681,-9.490273,2.634592, 
168493,-1.849718,-9.466345,2.603484, 
168498,-1.806646,-9.492666,2.620234, 
168503,-1.856897,-9.471130,2.670485, 
168508,-1.883219,-9.468738,2.651342, 
168513,-1.859290,-9.420879,2.687236, 
168518,-1.868861,-9.473523,2.689629, 
168522,-1.861683,-9.430450,2.677664, 
168527,-1.873647,-9.432844,2.687236, 
168532,-1.852111,-9.440022,2.708772, 
168537,-1.907148,-9.447201,2.696807, 
168542,-1.940648,-9.447201,2.763809, 
168547,-1.959792,-9.523774,2.675271, 
168552,-1.892790,-9.495059,2.703986, 
168557,-1.895183,-9.511809,2.689629, 
168562,-1.904755,-9.514202,2.672878, 
168566,-1.892790,-9.497452,2.708772, 
168570,-1.909541,-9.521381,2.665700, 
168575,-1.866468,-9.507024,2.699200, 
168580,-1.883219,-9.487881,2.663307, 
168585,-1.911934,-9.545310,2.639378, 
168590,-1.892790,-9.542917,2.689629, 
168595,-1.859290,-9.521381,2.634592, 
168600,-1.856897,-9.507024,2.615448, 
168605,-1.921505,-9.495059,2.608270, 
168610,-1.895183,-9.526167,2.622627, 
168614,-1.904755,-9.533346,2.593912, 
168619,-1.943041,-9.492666,2.572376, 
168624,-1.933470,-9.504631,2.598698, 
168629,-1.964578,-9.492666,2.500589, 
168634,-1.983721,-9.478309,2.493410, 
168639,-1.952613,-9.432844,2.546054, 
168644,-1.990900,-9.463951,2.529304, 
168649,-1.971756,-9.449594,2.522125, 
168654,-2.012436,-9.425665,2.531697, 
168658,-2.029186,-9.437630,2.546054, 
168663,-2.002864,-9.423272,2.534090, 
168668,-2.019614,-9.459166,2.455124, 
168673,-2.007650,-9.459166,2.424016, 
168678,-1.962185,-9.404129,2.421623, 
168683,-1.955006,-9.423272,2.397694, 
168688,-1.969363,-9.413700,2.407265, 
168693,-1.986114,-9.437630,2.400087, 
168698,-1.976542,-9.463951,2.409658, 
168702,-2.017221,-9.480701,2.471874, 
168706,-2.000471,-9.509417,2.546054, 
168710,-1.947827,-9.473523,2.534090, 
168714,-1.969363,-9.480701,2.524518, 
168719,-1.962185,-9.547704,2.548447, 
168724,-1.895183,-9.521381,2.558019, 
168729,-1.940648,-9.497452,2.543661, 
168734,-1.909541,-9.471130,2.536483, 
168739,-1.864075,-9.507024,2.569983, 
168744,-1.909541,-9.480701,2.586734, 
168749,-1.907148,-9.492666,2.584341, 
168754,-1.899969,-9.468738,2.627413, 
168759,-1.907148,-9.435237,2.608270, 
168764,-1.959792,-9.485488,2.558019, 
168769,-1.952613,-9.435237,2.560412, 
168774,-1.945434,-9.425665,2.534090, 
168779,-1.998078,-9.401736,2.529304, 
168784,-1.971756,-9.408915,2.522125, 
168789,-1.969363,-9.392164,2.534090, 
168794,-1.962185,-9.382592,2.514946, 
168799,-2.017221,-9.380199,2.510161, 
168804,-1.981328,-9.430450,2.550840, 
168809,-1.995685,-9.404129,2.495803, 
168814,-1.943041,-9.377807,2.488624, 
168819,-1.926291,-9.406522,2.531697, 
168823,-1.943041,-9.461558,2.498196, 
168827,-1.926291,-9.444808,2.538876, 
168832,-1.844932,-9.468738,2.534090, 
168837,-1.895183,-9.507024,2.500589, 
168842,-1.835361,-9.509417,2.546054, 
168847,-1.818610,-9.487881,2.505375, 
168852,-1.768359,-9.547704,2.491017, 
168857,-1.780324,-9.550097,2.529304, 
168862,-1.773145,-9.526167,2.512553, 
168867,-1.797074,-9.545310,2.522125, 
168872,-1.777931,-9.497452,2.500589, 
168877,-1.799467,-9.557275,2.507768, 
168882,-1.789895,-9.497452,2.555626, 
168887,-1.811431,-9.533346,2.560412, 
168892,-1.751609,-9.473523,2.581948, 
168897,-1.768359,-9.478309,2.608270, 
168902,-1.821003,-9.473523,2.586734, 
168907,-1.821003,-9.447201,2.605877, 
168912,-1.816217,-9.463951,2.593912, 
168917,-1.818610,-9.430450,2.617841, 
168921,-1.801860,-9.408915,2.648949, 
168925,-1.806646,-9.432844,2.629806, 
168930,-1.847325,-9.449594,2.670485, 
168935,-1.816217,-9.411307,2.711165, 
168940,-1.864075,-9.418487,2.713558, 
168945,-1.854504,-9.418487,2.706379, 
168950,-1.823396,-9.423272,2.713558, 
168955,-1.861683,-9.461558,2.744666, 
168960,-1.859290,-9.451987,2.749451, 
168965,-1.775538,-9.420879,2.708772, 
168970,-1.775538,-9.442415,2.718343, 
168975,-1.816217,-9.451987,2.778166, 
168980,-1.787502,-9.461558,2.761416, 
168985,-1.744430,-9.485488,2.792524, 
168990,-1.763573,-9.478309,2.780559, 
168995,-1.749216,-9.507024,2.732701, 
169000,-1.758787,-9.564454,2.751844, 
169005,-1.765966,-9.557275,2.751844, 
169010,-1.725287,-9.588383,2.761416, 
169015,-1.734858,-9.590775,2.727915, 
169019,-1.725287,-9.583597,2.694415, 
169024,-1.739644,-9.554882,2.675271, 
169029,-1.737251,-9.533346,2.684843, 
169034,-1.758787,-9.559668,2.718343, 
169039,-1.768359,-9.569240,2.639378, 
169044,-1.703751,-9.588383,2.644163, 
169049,-1.687000,-9.600348,2.653735, 
169054,-1.658285,-9.545310,2.680057, 
169059,-1.732466,-9.557275,2.684843, 
169063,-1.696572,-9.595561,2.680057, 
169068,-1.739644,-9.566847,2.718343, 
169073,-1.696572,-9.588383,2.670485, 
169078,-1.708536,-9.550097,2.615448, 
169083,-1.715715,-9.559668,2.632199, 
169088,-1.713322,-9.499846,2.562804, 
169093,-1.715715,-9.487881,2.617841, 
169098,-1.732466,-9.530953,2.603484, 
169103,-1.739644,-9.528560,2.603484, 
169107,-1.765966,-9.495059,2.553233, 
169111,-1.806646,-9.437630,2.555626, 
169116,-1.782717,-9.509417,2.577162, 
169121,-1.773145,-9.497452,2.598698, 
169126,-1.837753,-9.514202,2.560412, 
169131,-1.842539,-9.545310,2.536483, 
169136,-1.797074,-9.521381,2.577162, 
169141,-1.813824,-9.542917,2.560412, 
169146,-1.792288,-9.617098,2.591519, 
169151,-1.854504,-9.509417,2.603484, 
169156,-1.809039,-9.566847,2.581948, 
169161,-1.830575,-9.588383,2.613056, 
169166,-1.801860,-9.576418,2.577162, 
169171,-1.804253,-9.571632,2.622627, 
169176,-1.761180,-9.595561,2.615448, 
169180,-1.765966,-9.581204,2.579555, 
169185,-1.789895,-9.552489,2.593912, 
169190,-1.773145,-9.607526,2.593912, 
169194,-1.806646,-9.583597,2.615448, 
169198,-1.828182,-9.571632,2.565197, 
169202,-1.832968,-9.566847,2.593912, 
169207,-1.895183,-9.521381,2.615448, 
169212,-1.885612,-9.530953,2.617841, 
169217,-1.885612,-9.564454,2.641771, 
169222,-1.938256,-9.509417,2.596305, 
169227,-1.904755,-9.478309,2.569983, 
169232,-1.940648,-9.530953,2.565197, 
169237,-1.952613,-9.507024,2.589127, 
169242,-1.957399,-9.475916,2.514946, 
169247,-1.981328,-9.459166,2.546054, 
169252,-1.969363,-9.428058,2.502982, 
169257,-1.940648,-9.490273,2.517339, 
169262,-1.983721,-9.463951,2.502982, 
169267,-1.969363,-9.490273,2.435980, 
169272,-1.993292,-9.511809,2.476660, 
169277,-1.976542,-9.485488,2.462302, 
169282,-1.952613,-9.514202,2.469481, 
169286,-1.988507,-9.471130,2.443159, 
169290,-1.957399,-9.468738,2.447945, 
169295,-2.022007,-9.487881,2.462302, 
169300,-2.007650,-9.490273,2.414444, 
169305,-2.007650,-9.475916,2.452731, 
169310,-2.010043,-9.473523,2.447945, 
169315,-1.971756,-9.497452,2.431195, 
169320,-1.993292,-9.504631,2.462302, 
169325,-2.005257,-9.420879,2.431195, 
169330,-1.986114,-9.475916,2.400087, 
169334,-2.012436,-9.523774,2.440766, 
169339,-2.000471,-9.538132,2.435980, 
169344,-1.983721,-9.540524,2.435980, 
169349,-1.990900,-9.564454,2.450338, 
169354,-1.976542,-9.552489,2.450338, 
169359,-1.981328,-9.585990,2.438373, 
169364,-1.974149,-9.585990,2.481446, 
169369,-1.921505,-9.562060,2.424016, 
169374,-1.981328,-9.516596,2.419230, 
169378,-2.005257,-9.516596,2.450338, 
169383,-1.990900,-9.483095,2.512553, 
169388,-1.978935,-9.497452,2.402480, 
169393,-1.950220,-9.492666,2.414444, 
169398,-2.043544,-9.516596,2.412051, 
169403,-1.952613,-9.468738,2.431195, 
169408,-2.036365,-9.440022,2.435980, 
169413,-2.043544,-9.430450,2.445552, 
169418,-2.000471,-9.430450,2.469481, 
169422,-2.007650,-9.425665,2.476660, 
169426,-2.017221,-9.442415,2.440766, 
169431,-2.005257,-9.430450,2.409658, 
169436,-2.002864,-9.440022,2.412051, 
169441,-1.978935,-9.425665,2.354622, 
169446,-2.067473,-9.451987,2.373765, 
169451,-2.019614,-9.432844,2.364193, 
169456,-1.990900,-9.490273,2.390515, 
169461,-1.998078,-9.509417,2.431195, 
169466,-1.981328,-9.514202,2.412051, 
169471,-1.945434,-9.511809,2.467088, 
169476,-1.955006,-9.509417,2.440766, 
169481,-1.943041,-9.528560,2.433588, 
169486,-1.952613,-9.516596,2.457517, 
169491,-1.923898,-9.509417,2.467088, 
169496,-1.928684,-9.521381,2.416837, 
169501,-1.907148,-9.533346,2.380944, 
169506,-1.868861,-9.523774,2.368979, 
169510,-1.914326,-9.499846,2.416837, 
169514,-1.911934,-9.540524,2.385729, 
169519,-1.938256,-9.590775,2.409658, 
169524,-1.899969,-9.583597,2.424016, 
169529,-1.904755,-9.552489,2.438373, 
169534,-1.904755,-9.600348,2.397694, 
169539,-1.864075,-9.585990,2.476660, 
169544,-1.911934,-9.581204,2.469481, 
169549,-1.868861,-9.590775,2.464695, 
169554,-1.861683,-9.547704,2.471874, 
169558,-1.885612,-9.566847,2.467088, 
169563,-1.876040,-9.540524,2.519732, 
169568,-1.844932,-9.574025,2.565197, 
169573,-1.880826,-9.588383,2.562804, 
169578,-1.914326,-9.533346,2.512553, 
169583,-1.892790,-9.485488,2.548447, 
169588,-1.904755,-9.495059,2.514946, 
169593,-1.926291,-9.511809,2.514946, 
169598,-1.955006,-9.485488,2.510161, 
169602,-1.923898,-9.456773,2.488624, 
169607,-2.002864,-9.459166,2.531697, 
169612,-2.017221,-9.425665,2.455124, 
169617,-2.005257,-9.451987,2.479053, 
169622,-1.978935,-9.468738,2.457517, 
169627,-2.012436,-9.480701,2.464695, 
169632,-2.002864,-9.468738,2.491017, 
169637,-2.005257,-9.497452,2.507768, 
169642,-1.995685,-9.459166,2.514946, 
169646,-1.947827,-9.471130,2.529304, 
169650,-1.902362,-9.507024,2.534090, 
169655,-1.895183,-9.497452,2.562804, 
169660,-1.935863,-9.518989,2.512553, 
169665,-1.880826,-9.526167,2.541268, 
169670,-1.890397,-9.542917,2.562804, 
169675,-1.904755,-9.564454,2.579555, 
169680,-1.885612,-9.521381,2.519732, 
169685,-1.890397,-9.566847,2.569983, 
169690,-1.876040,-9.585990,2.546054, 
169694,-1.883219,-9.595561,2.522125, 
169699,-1.890397,-9.516596,2.467088, 
169704,-1.907148,-9.540524,2.474267, 
169709,-1.895183,-9.533346,2.495803, 
169714,-1.947827,-9.562060,2.529304, 
169719,-1.895183,-9.511809,2.529304, 
169724,-1.935863,-9.550097,2.481446, 
169729,-1.914326,-9.554882,2.531697, 
169734,-1.911934,-9.521381,2.519732, 
169738,-1.866468,-9.533346,2.493410, 
169743,-1.909541,-9.507024,2.519732, 
169748,-1.892790,-9.495059,2.512553, 
169753,-1.885612,-9.468738,2.495803, 
169758,-1.873647,-9.487881,2.512553, 
169763,-1.897576,-9.471130,2.514946, 
169768,-1.921505,-9.509417,2.479053, 
169773,-1.955006,-9.518989,2.455124, 
169778,-1.962185,-9.495059,2.495803, 
169782,-1.907148,-9.461558,2.438373, 
169786,-1.945434,-9.459166,2.474267, 
169791,-1.938256,-9.502238,2.486232, 
169796,-1.895183,-9.530953,2.416837, 
169801,-1.938256,-9.483095,2.438373, 
169806,-1.899969,-9.461558,2.455124, 
169811,-1.859290,-9.490273,2.476660, 
169816,-1.895183,-9.487881,2.493410, 
169821,-1.859290,-9.535739,2.507768, 
169826,-1.883219,-9.451987,2.488624, 
